sim,time,trap.id,nmales,ntrees,type,lure
923,59,69,16,8,grid,50
924,77,69,57,67,grid,50
925,64,68,10,7,grid,50
926,65,30,11,9,grid,50
927,39,79,3,2,grid,50
928,67,60,24,5,grid,50
929,68,69,40,10,grid,50
930,63,60,8,9,grid,50
931,65,7,6,16,grid,50
932,57,70,16,7,grid,50
933,46,11,5,4,grid,50
934,59,74,9,15,grid,50
935,66,8,22,11,grid,50
936,45,38,6,3,grid,50
937,69,59,49,8,grid,50
938,64,48,13,7,grid,50
939,64,25,11,8,grid,50
940,56,39,11,8,grid,50
941,40,26,2,2,grid,50
942,61,60,15,4,grid,50
943,54,62,14,12,grid,50
944,39,62,3,1,grid,50
945,50,69,10,4,grid,50
946,43,69,3,3,grid,50
947,46,25,2,3,grid,50
948,72,26,117,17,grid,50
949,43,72,6,3,grid,50
950,47,62,6,6,grid,50
951,60,80,14,4,grid,50
952,44,69,3,5,grid,50
953,50,28,14,11,grid,50
954,60,59,13,7,grid,50
955,53,49,13,5,grid,50
956,68,79,40,9,grid,50
957,67,38,13,14,grid,50
958,44,52,5,3,grid,50
959,50,78,5,7,grid,50
960,59,39,10,7,grid,50
961,51,69,14,5,grid,50
962,55,16,13,14,grid,50
963,46,80,6,4,grid,50
964,57,68,11,5,grid,50
965,58,37,10,7,grid,50
966,57,36,17,6,grid,50
967,43,80,6,3,grid,50
968,65,63,7,9,grid,50
969,72,100,28,22,grid,50
970,50,49,11,4,grid,50
971,45,26,5,2,grid,50
972,74,69,121,11,grid,50
973,37,69,3,3,grid,50
974,66,68,11,8,grid,50
975,49,17,4,4,grid,50
976,56,38,12,8,grid,50
977,51,63,13,8,grid,50
978,55,69,9,7,grid,50
979,57,69,15,7,grid,50
980,53,59,13,5,grid,50
981,44,69,2,3,grid,50
982,43,59,4,1,grid,50
983,59,28,15,14,grid,50
984,55,39,10,8,grid,50
985,67,39,22,16,grid,50
986,42,72,1,5,grid,50
987,49,69,4,5,grid,50
988,63,61,11,11,grid,50
989,39,69,4,3,grid,50
990,37,72,2,1,grid,50
991,55,69,7,6,grid,50
992,50,38,11,6,grid,50
993,50,62,21,5,grid,50
994,65,56,9,8,grid,50
995,50,39,14,7,grid,50
996,55,62,19,9,grid,50
997,61,30,13,9,grid,50
998,69,52,58,20,grid,50
999,54,80,13,6,grid,50
1000,56,49,16,6,grid,50
